order_id,customer_id,purchase_date,item_category,item_name,quantity,unit_price,total_price,payment_method,customer_type,purchase_channel,promo_discount,promo_code
ORD48991,5684,2024-12-07,Plush,Crab Plush,7,122.19,855.33,Credit Card,One-Time Buyer,Online,False,
ORD58848,5869,2024-12-07,Accessories,Keychain,7,125.1,875.7,Credit Card,One-Time Buyer,Online,False,
ORD10401,5761,2024-11-20,Plush,Crab Plush,2,30.55,61.1,Gift Card,Season Passholder,In-Person,False,
ORD57334,6722,2024-12-31,Home Décor,Lobster Mug,4,194.94,779.76,Credit Card,Season Passholder,In-Person,False,
ORD41405,8120,2024-12-17,Gift Cards,$100 Gift Card,1,92.95,92.95,Gift Card,Gift Purchaser,Online,True,HOLIDAY10
ORD28244,5601,2024-11-28,Plush,Crab Plush,7,157.93,1105.49,Credit Card,Season Passholder,Online,True,
ORD80179,1468,2024-12-07,Apparel,Winter Beanie,1,97.89,97.89,Gift Card,One-Time Buyer,In-Person,True,
ORD58118,4069,2024-11-05,Toys,Park Puzzle,3,82.99,248.97,Gift Card,One-Time Buyer,In-Person,False,
ORD82264,1311,2024-12-29,Apparel,Park Hoodie,1,40.73,40.73,PayPal,Gift Purchaser,Online,False,
ORD85585,7442,2024-11-10,Plush,Seal Plush,4,23.38,93.51,Credit Card,One-Time Buyer,Online,False,
ORD42382,2614,2024-11-15,Plush,Crab Plush,5,51.21,256.04,PayPal,Gift Purchaser,In-Person,False,
ORD22624,6965,2024-11-29,Plush,Crab Plush,8,42.38,339.03,Gift Card,One-Time Buyer,In-Person,False,
ORD84337,3719,2024-12-28,Accessories,Pin Set,2,22.2,44.4,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD59446,4329,2024-12-16,Apparel,Park Hoodie,5,56.73,283.66,PayPal,One-Time Buyer,Online,False,
ORD96327,1556,2024-12-12,Plush,Seal Plush,3,100.51,301.52,PayPal,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD93196,1273,2024-11-12,Accessories,Keychain,8,220.01,1760.05,Gift Card,Gift Purchaser,Online,True,BLACKFRIDAY
ORD77154,5844,2024-12-30,Home Décor,Lobster Mug,3,38.21,114.64,Gift Card,Season Passholder,Online,True,
ORD26957,4291,2024-12-28,Home Décor,Limited Edition Ornament,6,194.94,1169.64,Credit Card,Season Passholder,In-Person,False,
ORD70880,6341,2024-12-07,Gift Cards,$100 Gift Card,6,30.0,179.99,Gift Card,One-Time Buyer,In-Person,False,
ORD21909,6551,2024-12-12,Gift Cards,$25 Gift Card,7,49.46,346.21,Gift Card,Gift Purchaser,Online,False,
ORD74425,2033,2024-12-08,Apparel,Lobster T-Shirt,4,34.91,139.65,Credit Card,Gift Purchaser,Online,False,
ORD90476,3770,2024-12-18,Home Décor,Limited Edition Ornament,8,135.41,1083.29,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD56454,2862,2024-12-03,Home Décor,Limited Edition Ornament,4,207.21,828.82,Credit Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD22146,1790,2024-12-26,Accessories,Snow Globe,4,129.46,517.86,Credit Card,One-Time Buyer,Online,False,
ORD54891,5317,2024-11-23,Gift Cards,$50 Gift Card,12,208.18,2498.16,PayPal,One-Time Buyer,In-Person,False,
ORD58905,9655,2024-11-28,Apparel,Winter Beanie,11,165.99,1825.87,Gift Card,One-Time Buyer,Online,False,
ORD18181,5288,2025-01-01,Plush,Seal Plush,0,77.71,0.0,Credit Card,One-Time Buyer,Online,True,HOLIDAY10
ORD68844,3458,2024-11-15,Gift Cards,$100 Gift Card,8,197.73,1581.83,Credit Card,Season Passholder,In-Person,False,
ORD43307,5403,2024-11-22,Plush,Seal Plush,7,66.91,468.4,Credit Card,Season Passholder,In-Person,False,
ORD16465,9028,2024-12-06,Toys,Toy Boat,3,95.54,286.61,Gift Card,Season Passholder,Online,False,
ORD99034,7546,2024-12-06,Toys,Park Puzzle,7,72.61,508.25,PayPal,Season Passholder,Online,False,
ORD14918,5119,2024-11-06,Apparel,Park Hoodie,11,180.02,1980.17,Gift Card,One-Time Buyer,Online,False,
ORD52148,7733,2024-12-01,Plush,Crab Plush,5,160.5,802.5,Credit Card,Season Passholder,Online,False,
ORD42330,5846,2024-11-15,Gift Cards,$100 Gift Card,10,123.08,1230.76,PayPal,Season Passholder,In-Person,True,
ORD46170,1323,2024-12-23,Accessories,Snow Globe,4,50.08,200.34,Credit Card,Gift Purchaser,In-Person,False,
ORD84180,7937,2024-12-26,Toys,Park Puzzle,2,78.54,157.08,Credit Card,Gift Purchaser,In-Person,False,
ORD11868,4750,2024-12-18,Apparel,Park Hoodie,2,149.32,298.63,Gift Card,Season Passholder,In-Person,True,
ORD97630,8945,2024-11-02,Plush,Lobster Plush,3,96.3,288.89,Credit Card,Season Passholder,Online,False,
ORD92253,1795,2024-12-06,Accessories,Keychain,11,179.81,1977.89,Gift Card,Season Passholder,Online,True,BLACKFRIDAY
ORD49255,3551,2024-11-07,Home Décor,Lobster Mug,4,137.93,551.73,PayPal,One-Time Buyer,Online,False,
ORD40109,4944,2024-11-11,Accessories,Snow Globe,10,98.47,984.7,Credit Card,Gift Purchaser,In-Person,True,SINGLES_DAY
ORD11362,7050,2024-12-12,Home Décor,Park Poster,6,108.94,653.64,Credit Card,One-Time Buyer,In-Person,False,
ORD50860,8573,2024-11-23,Home Décor,Limited Edition Ornament,9,240.02,2160.17,PayPal,One-Time Buyer,In-Person,False,
ORD40381,5112,2024-12-15,Accessories,Snow Globe,2,117.83,235.65,Credit Card,Gift Purchaser,Online,False,
ORD15973,7442,2024-11-14,Apparel,Winter Beanie,9,208.18,1873.62,Credit Card,One-Time Buyer,In-Person,False,
ORD90952,4211,2024-11-24,Home Décor,Limited Edition Ornament,11,30.39,334.31,Credit Card,Gift Purchaser,Online,True,
ORD59267,7587,2024-12-01,Gift Cards,$50 Gift Card,8,35.26,282.04,Gift Card,Season Passholder,In-Person,False,
ORD92982,8813,2024-11-26,Gift Cards,$25 Gift Card,8,120.83,966.62,Credit Card,Season Passholder,Online,True,BLACKFRIDAY
ORD25847,3982,2024-11-25,Toys,Park Puzzle,7,173.33,1213.34,Gift Card,Season Passholder,Online,False,
ORD38240,6062,2024-12-28,Accessories,Pin Set,5,25.35,126.75,Credit Card,Gift Purchaser,Online,True,NEWYEAR25
ORD36747,7690,2025-01-01,Gift Cards,$25 Gift Card,2,28.81,57.63,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD35220,1039,2025-01-01,Plush,Seal Plush,0,40.58,0.0,Gift Card,Season Passholder,Online,False,
ORD33798,8765,2025-01-02,Accessories,Pin Set,3,47.35,142.04,Gift Card,Season Passholder,Online,False,
ORD49731,5140,2024-12-02,Accessories,Snow Globe,4,69.44,277.74,Credit Card,Gift Purchaser,In-Person,False,
ORD37303,4005,2024-11-03,Apparel,Lobster T-Shirt,4,145.33,581.34,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD98143,3011,2025-01-07,Home Décor,Park Poster,1,47.23,47.23,Credit Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD71485,7838,2024-12-19,Apparel,Park Hoodie,6,82.81,496.86,Gift Card,One-Time Buyer,Online,True,NEWYEAR25
ORD49349,9338,2024-12-17,Toys,Park Puzzle,7,72.73,509.13,Credit Card,One-Time Buyer,Online,False,
ORD76232,7733,2024-11-22,Toys,Park Puzzle,2,144.95,289.89,Credit Card,Gift Purchaser,Online,False,
ORD61187,2573,2024-12-01,Gift Cards,$100 Gift Card,1,97.89,97.89,Credit Card,Gift Purchaser,In-Person,False,
ORD17323,2215,2025-01-06,Gift Cards,$25 Gift Card,1,42.09,42.09,Credit Card,Gift Purchaser,Online,False,
ORD29304,5245,2024-11-13,Apparel,Lobster T-Shirt,9,171.12,1540.07,Gift Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD58234,3963,2024-12-28,Gift Cards,$50 Gift Card,5,116.37,581.86,Gift Card,One-Time Buyer,Online,False,
ORD23675,2586,2025-01-01,Toys,Action Figure,3,44.34,133.02,Credit Card,One-Time Buyer,In-Person,False,
ORD25014,4773,2024-12-21,Plush,Crab Plush,1,11.38,11.38,Credit Card,Gift Purchaser,In-Person,False,
ORD50919,7416,2024-12-15,Plush,Crab Plush,9,133.75,1203.74,Gift Card,Season Passholder,Online,False,
ORD97386,1627,2024-11-01,Gift Cards,$25 Gift Card,2,117.56,235.12,Gift Card,One-Time Buyer,In-Person,False,
ORD49911,2372,2024-11-13,Home Décor,Park Poster,7,25.72,180.02,PayPal,One-Time Buyer,Online,False,
ORD24458,8044,2024-11-24,Plush,Crab Plush,1,18.91,18.91,PayPal,Season Passholder,In-Person,False,
ORD70570,9942,2024-12-31,Home Décor,Park Poster,7,77.36,541.54,Credit Card,One-Time Buyer,In-Person,True,
ORD46024,1251,2024-11-14,Gift Cards,$50 Gift Card,1,40.44,40.44,Credit Card,Season Passholder,Online,False,
ORD11409,9044,2024-11-07,Plush,Lobster Plush,8,82.06,656.47,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD81737,3904,2024-11-24,Apparel,Winter Beanie,9,65.46,589.14,Gift Card,Gift Purchaser,Online,True,
ORD90789,9587,2025-01-04,Accessories,Snow Globe,2,36.07,72.15,Credit Card,One-Time Buyer,In-Person,False,
ORD75623,4511,2024-11-25,Toys,Toy Boat,2,84.16,168.33,Credit Card,One-Time Buyer,Online,False,
ORD32112,3885,2024-12-23,Home Décor,Limited Edition Ornament,4,72.58,290.34,Credit Card,Season Passholder,In-Person,False,
ORD61266,1118,2024-12-19,Plush,Lobster Plush,9,78.34,705.05,PayPal,Season Passholder,Online,False,
ORD35353,6077,2024-12-29,Accessories,Pin Set,2,16.0,32.0,PayPal,One-Time Buyer,Online,False,
ORD55093,7030,2024-12-31,Home Décor,Park Poster,7,93.62,655.37,Gift Card,Season Passholder,Online,False,
ORD54821,1474,2024-12-19,Accessories,Snow Globe,4,125.1,500.4,Gift Card,One-Time Buyer,Online,False,
ORD75095,3861,2024-11-22,Plush,Lobster Plush,10,182.58,1825.8,PayPal,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD39099,3988,2024-11-11,Gift Cards,$100 Gift Card,7,65.63,459.44,PayPal,Season Passholder,In-Person,True,SINGLES_DAY
ORD46687,3698,2024-12-17,Plush,Seal Plush,4,61.47,245.87,Credit Card,Gift Purchaser,In-Person,False,
ORD59467,5947,2024-11-21,Home Décor,Park Poster,4,149.62,598.49,Credit Card,One-Time Buyer,Online,False,
ORD75883,8872,2024-11-25,Plush,Lobster Plush,5,167.31,836.56,Gift Card,Season Passholder,In-Person,True,HOLIDAY10
ORD53569,1773,2025-01-03,Gift Cards,$50 Gift Card,2,64.61,129.23,Credit Card,One-Time Buyer,Online,True,HOLIDAY10
ORD36312,6984,2024-12-29,Home Décor,Park Poster,1,16.0,16.0,PayPal,Gift Purchaser,Online,False,
ORD12063,5740,2024-11-04,Accessories,Keychain,11,163.65,1800.15,Gift Card,Gift Purchaser,Online,False,
ORD63575,7103,2024-12-08,Accessories,Keychain,2,101.83,203.65,Gift Card,Gift Purchaser,Online,False,
ORD82678,6620,2024-11-20,Toys,Action Figure,3,100.15,300.45,Credit Card,Season Passholder,Online,False,
ORD47996,6898,2024-12-29,Toys,Action Figure,4,24.73,98.92,PayPal,One-Time Buyer,Online,False,
ORD58852,1999,2024-12-24,Gift Cards,$25 Gift Card,7,68.79,481.5,Gift Card,Season Passholder,Online,False,
ORD72976,9321,2025-01-06,Accessories,Keychain,0,28.81,0.0,Credit Card,Season Passholder,In-Person,True,NEWYEAR25
ORD31419,1476,2024-12-14,Toys,Toy Boat,7,115.13,805.89,Credit Card,Season Passholder,In-Person,False,
ORD10297,5868,2024-11-15,Apparel,Lobster T-Shirt,4,191.04,764.14,Gift Card,Gift Purchaser,In-Person,False,
ORD22385,6115,2024-12-16,Apparel,Winter Beanie,5,42.18,210.92,PayPal,One-Time Buyer,Online,False,
ORD12191,6197,2024-12-11,Home Décor,Park Poster,2,204.8,409.59,Gift Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD53944,2268,2024-12-21,Accessories,Pin Set,4,72.73,290.93,Credit Card,One-Time Buyer,Online,True,
ORD82261,4195,2024-11-23,Gift Cards,$25 Gift Card,9,119.41,1074.68,Gift Card,Season Passholder,Online,False,
ORD57065,3093,2024-12-17,Toys,Toy Boat,5,68.79,343.93,Gift Card,Season Passholder,Online,False,
ORD51223,2749,2024-12-30,Home Décor,Park Poster,4,51.85,207.38,Gift Card,Season Passholder,In-Person,False,
ORD56080,8197,2024-12-10,Accessories,Keychain,8,45.16,361.31,Gift Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD85937,8193,2025-01-02,Plush,Seal Plush,4,23.57,94.3,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD93653,3787,2024-12-18,Gift Cards,$50 Gift Card,1,36.37,36.37,PayPal,One-Time Buyer,Online,False,
ORD12567,2656,2024-12-03,Accessories,Keychain,5,56.91,284.57,Gift Card,One-Time Buyer,In-Person,False,
ORD73299,1129,2024-12-01,Gift Cards,$50 Gift Card,7,130.92,916.43,PayPal,One-Time Buyer,Online,False,
ORD50508,8091,2024-12-31,Accessories,Pin Set,5,27.32,136.59,Gift Card,One-Time Buyer,In-Person,False,
ORD18232,6873,2025-01-08,Toys,Toy Boat,2,30.06,60.12,PayPal,Season Passholder,Online,False,
ORD97655,1440,2024-11-12,Apparel,Park Hoodie,1,121.33,121.33,Credit Card,Season Passholder,Online,False,
ORD84414,3986,2024-11-10,Toys,Park Puzzle,4,158.97,635.9,Credit Card,Gift Purchaser,Online,False,
ORD63381,7576,2024-12-25,Accessories,Keychain,2,15.87,31.74,Gift Card,Gift Purchaser,In-Person,True,NEWYEAR25
ORD78503,1525,2025-01-09,Toys,Toy Boat,0,57.12,0.0,Gift Card,One-Time Buyer,In-Person,False,
ORD40576,4799,2024-12-13,Toys,Toy Boat,1,165.62,165.62,Gift Card,One-Time Buyer,Online,True,HOLIDAY10
ORD28345,9766,2024-11-04,Plush,Seal Plush,3,90.52,271.56,Credit Card,Season Passholder,Online,False,
ORD82699,6911,2024-12-21,Gift Cards,$50 Gift Card,3,153.15,459.44,Gift Card,One-Time Buyer,In-Person,False,
ORD65595,2914,2025-01-06,Apparel,Winter Beanie,3,49.6,148.81,PayPal,Season Passholder,Online,False,
ORD31463,4746,2024-11-02,Gift Cards,$100 Gift Card,9,165.63,1490.68,Gift Card,Season Passholder,Online,False,
ORD30433,4375,2024-12-16,Accessories,Pin Set,3,37.56,112.69,Credit Card,One-Time Buyer,In-Person,False,
ORD70052,6762,2024-11-28,Gift Cards,$25 Gift Card,11,58.45,642.91,PayPal,One-Time Buyer,Online,False,
ORD35205,1930,2024-12-01,Gift Cards,$100 Gift Card,6,107.36,644.16,Gift Card,Gift Purchaser,In-Person,False,
ORD86624,5832,2024-12-02,Accessories,Pin Set,2,112.69,225.38,Gift Card,One-Time Buyer,In-Person,False,
ORD63949,1363,2024-11-06,Toys,Toy Boat,6,138.58,831.48,Gift Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD34884,9470,2024-11-22,Plush,Seal Plush,6,157.96,947.78,Gift Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD36819,2235,2024-12-25,Accessories,Snow Globe,4,86.51,346.04,PayPal,Gift Purchaser,In-Person,False,
ORD66285,3324,2024-11-25,Gift Cards,$50 Gift Card,2,179.0,358.01,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD69878,3064,2024-12-13,Home Décor,Limited Edition Ornament,1,46.55,46.55,Credit Card,One-Time Buyer,Online,False,
ORD74517,1079,2024-12-27,Apparel,Winter Beanie,8,105.77,846.12,Credit Card,Season Passholder,In-Person,False,
ORD56898,6246,2025-01-08,Apparel,Lobster T-Shirt,5,44.82,224.12,PayPal,Gift Purchaser,In-Person,False,
ORD37415,1720,2024-12-08,Toys,Toy Boat,4,137.55,550.22,Credit Card,Season Passholder,In-Person,False,
ORD28705,1690,2024-12-10,Gift Cards,$100 Gift Card,4,82.92,331.66,Gift Card,Gift Purchaser,Online,False,
ORD31368,6481,2024-11-11,Accessories,Pin Set,3,148.72,446.16,Credit Card,Season Passholder,In-Person,True,SINGLES_DAY
ORD68787,8692,2024-12-30,Gift Cards,$100 Gift Card,5,162.41,812.05,Gift Card,Season Passholder,Online,False,
ORD30718,1613,2024-12-20,Accessories,Keychain,3,71.71,215.14,Gift Card,One-Time Buyer,In-Person,False,
ORD62072,3570,2024-11-25,Apparel,Park Hoodie,11,39.74,437.18,Credit Card,Gift Purchaser,Online,False,
ORD25871,9317,2024-11-20,Apparel,Lobster T-Shirt,10,161.41,1614.12,Gift Card,Season Passholder,In-Person,False,
ORD97365,6060,2024-12-15,Gift Cards,$100 Gift Card,7,32.0,224.02,Credit Card,Gift Purchaser,Online,False,
ORD33066,3770,2024-11-03,Plush,Lobster Plush,8,123.07,984.52,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD13938,2246,2024-11-17,Home Décor,Limited Edition Ornament,12,61.23,734.75,Credit Card,Gift Purchaser,In-Person,False,
ORD82916,8455,2024-12-30,Apparel,Park Hoodie,2,36.37,72.73,Gift Card,One-Time Buyer,Online,False,
ORD65110,6258,2024-11-10,Apparel,Park Hoodie,2,88.17,176.34,Gift Card,One-Time Buyer,In-Person,False,
ORD35390,3581,2024-11-17,Apparel,Lobster T-Shirt,2,127.36,254.71,Gift Card,One-Time Buyer,In-Person,False,
ORD84430,7175,2024-11-25,Plush,Lobster Plush,7,167.56,1172.9,Gift Card,Season Passholder,Online,False,
ORD48309,5144,2024-12-14,Accessories,Pin Set,4,19.35,77.4,PayPal,Gift Purchaser,In-Person,False,
ORD35568,3765,2024-12-16,Plush,Lobster Plush,2,109.1,218.2,PayPal,One-Time Buyer,Online,False,
ORD56730,1460,2024-11-03,Accessories,Snow Globe,2,146.67,293.34,Credit Card,One-Time Buyer,Online,True,HOLIDAY10
ORD75577,7203,2024-12-24,Accessories,Keychain,9,183.43,1650.85,Credit Card,Season Passholder,Online,False,
ORD28118,7617,2024-12-25,Toys,Toy Boat,5,91.64,458.21,Credit Card,One-Time Buyer,Online,False,
ORD56987,9149,2024-12-05,Accessories,Snow Globe,9,19.11,171.96,Gift Card,Season Passholder,Online,False,
ORD52330,2826,2025-01-04,Gift Cards,$100 Gift Card,2,68.98,137.96,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD65199,8907,2024-12-14,Apparel,Lobster T-Shirt,5,122.19,610.95,PayPal,One-Time Buyer,Online,False,
ORD84726,1694,2024-11-03,Accessories,Pin Set,8,74.16,593.3,Credit Card,One-Time Buyer,In-Person,False,
ORD32081,3971,2024-12-28,Gift Cards,$25 Gift Card,7,189.16,1324.12,Gift Card,Season Passholder,Online,False,
ORD72295,3504,2024-11-18,Toys,Toy Boat,5,129.04,645.19,Gift Card,Season Passholder,Online,False,
ORD37212,2200,2024-11-03,Home Décor,Limited Edition Ornament,8,169.48,1355.86,Gift Card,Season Passholder,In-Person,False,
ORD22418,8296,2024-12-31,Gift Cards,$100 Gift Card,7,71.05,497.33,Credit Card,Gift Purchaser,In-Person,False,
ORD47046,8438,2024-11-29,Gift Cards,$25 Gift Card,7,46.53,325.74,PayPal,One-Time Buyer,In-Person,True,
ORD98444,5988,2024-12-28,Plush,Crab Plush,7,27.64,193.47,Gift Card,Gift Purchaser,Online,False,
ORD98882,5883,2025-01-03,Toys,Toy Boat,0,37.58,0.0,Gift Card,Gift Purchaser,Online,False,
ORD97242,5173,2024-11-21,Plush,Seal Plush,11,63.12,694.34,Credit Card,Gift Purchaser,Online,True,
ORD23151,6094,2024-11-12,Toys,Park Puzzle,1,45.09,45.09,Gift Card,Season Passholder,In-Person,False,
ORD33149,2342,2024-12-26,Gift Cards,$25 Gift Card,7,106.19,743.33,PayPal,One-Time Buyer,Online,False,
ORD70611,3957,2024-12-30,Plush,Seal Plush,2,96.01,192.01,Gift Card,Gift Purchaser,Online,False,
ORD32975,1846,2024-12-26,Home Décor,Lobster Mug,4,58.42,233.67,PayPal,One-Time Buyer,In-Person,False,
ORD68940,8677,2024-11-29,Gift Cards,$50 Gift Card,7,128.58,900.08,Credit Card,Gift Purchaser,Online,False,
ORD67802,1037,2024-11-16,Home Décor,Park Poster,9,184.69,1662.22,Credit Card,One-Time Buyer,Online,True,
ORD15931,1693,2024-11-23,Gift Cards,$100 Gift Card,11,189.37,2083.03,Credit Card,Gift Purchaser,Online,False,
ORD41454,6994,2024-12-25,Gift Cards,$100 Gift Card,3,40.12,120.37,PayPal,Season Passholder,Online,False,
ORD25191,8045,2024-12-29,Toys,Action Figure,3,158.86,476.58,Gift Card,One-Time Buyer,Online,True,NEWYEAR25
ORD87852,9464,2025-01-05,Accessories,Pin Set,1,60.88,60.88,Credit Card,Season Passholder,In-Person,False,
ORD35396,6888,2024-12-19,Gift Cards,$50 Gift Card,2,77.1,154.19,PayPal,Gift Purchaser,Online,False,
ORD49167,6618,2024-11-16,Accessories,Pin Set,4,109.1,436.39,Gift Card,Season Passholder,In-Person,False,
ORD42540,2299,2025-01-03,Gift Cards,$50 Gift Card,3,59.37,178.12,PayPal,One-Time Buyer,Online,False,
ORD48266,8168,2024-12-05,Toys,Action Figure,5,60.84,304.2,PayPal,One-Time Buyer,Online,True,NEWYEAR25
ORD44977,5496,2024-12-18,Home Décor,Park Poster,2,193.13,386.25,Credit Card,Season Passholder,Online,True,NEWYEAR25
ORD42063,3196,2025-01-08,Home Décor,Limited Edition Ornament,3,54.86,164.59,Gift Card,Season Passholder,Online,False,
ORD18069,6549,2024-11-27,Apparel,Winter Beanie,3,190.67,572.0,Credit Card,Season Passholder,Online,False,
ORD43569,2573,2024-12-21,Accessories,Keychain,5,70.7,353.48,Credit Card,Season Passholder,Online,False,
ORD71146,6917,2024-12-06,Accessories,Snow Globe,1,56.73,56.73,Gift Card,Gift Purchaser,Online,False,
ORD27534,1591,2025-01-08,Accessories,Keychain,0,45.09,0.0,Credit Card,Season Passholder,Online,False,
ORD54465,5701,2024-12-08,Toys,Toy Boat,7,148.02,1036.14,Credit Card,Season Passholder,In-Person,False,
ORD96952,9395,2025-01-09,Toys,Toy Boat,3,15.03,45.09,Gift Card,One-Time Buyer,Online,False,
ORD18145,4055,2024-12-16,Plush,Seal Plush,5,58.05,290.26,Credit Card,One-Time Buyer,In-Person,False,
ORD91799,5107,2024-11-19,Apparel,Lobster T-Shirt,7,123.91,867.35,Credit Card,One-Time Buyer,Online,False,
ORD88158,8691,2024-12-04,Plush,Lobster Plush,7,42.18,295.29,Credit Card,One-Time Buyer,Online,False,
ORD40714,9308,2024-11-07,Apparel,Winter Beanie,2,224.43,448.87,Gift Card,One-Time Buyer,Online,False,
ORD89031,9404,2025-01-06,Apparel,Park Hoodie,1,41.7,41.7,Gift Card,One-Time Buyer,In-Person,False,
ORD85947,4150,2024-12-22,Accessories,Keychain,2,28.86,57.72,Gift Card,Season Passholder,Online,True,HOLIDAY10
ORD38759,9283,2024-12-31,Gift Cards,$100 Gift Card,7,142.56,997.89,PayPal,Gift Purchaser,Online,False,
ORD56868,1348,2024-11-22,Toys,Toy Boat,8,167.82,1342.53,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD46544,9248,2024-11-19,Apparel,Park Hoodie,7,164.09,1148.66,Gift Card,One-Time Buyer,In-Person,False,
ORD31989,6470,2024-11-02,Accessories,Snow Globe,2,222.1,444.19,Credit Card,One-Time Buyer,Online,False,
ORD46391,4540,2024-12-13,Plush,Lobster Plush,5,25.04,125.21,Gift Card,Gift Purchaser,In-Person,False,
ORD77729,3425,2024-12-18,Accessories,Snow Globe,5,68.3,341.49,PayPal,Gift Purchaser,In-Person,False,
ORD11817,8549,2024-11-16,Home Décor,Lobster Mug,7,131.27,918.89,Gift Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD79535,5051,2024-11-10,Apparel,Winter Beanie,9,119.41,1074.68,Credit Card,Season Passholder,Online,False,
ORD68016,9190,2024-12-14,Home Décor,Park Poster,8,80.88,647.03,Gift Card,Season Passholder,In-Person,False,
ORD65122,4686,2024-11-29,Gift Cards,$100 Gift Card,14,42.68,597.54,Gift Card,Gift Purchaser,In-Person,True,HOLIDAY10
ORD44930,4551,2024-12-24,Accessories,Pin Set,5,48.0,240.02,Gift Card,Gift Purchaser,Online,False,
ORD35452,5381,2024-12-13,Home Décor,Limited Edition Ornament,4,49.46,197.83,PayPal,One-Time Buyer,Online,True,
ORD92116,9718,2024-12-13,Toys,Park Puzzle,2,71.71,143.42,Credit Card,One-Time Buyer,In-Person,False,
ORD71014,3108,2024-12-12,Home Décor,Park Poster,1,163.25,163.25,PayPal,One-Time Buyer,In-Person,True,NEWYEAR25
ORD92422,4267,2024-12-24,Accessories,Snow Globe,1,128.02,128.02,PayPal,Season Passholder,Online,False,
